timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day_of_week,month,lag_1,lag_24,rolling_mean_6,rolling_mean_24
2006-12-19 00:00:00,0.8371333333333334,0.09283333333333334,242.07116666666667,3.5433333333333334,0.0,0.9666666666666667,8.15,0,1,12,1.5472666666666666,0.2763666666666667,1.993,1.5538
2006-12-19 01:00:00,0.3530333333333333,0.07586666666666667,241.80833333333334,1.57,0.0,0.25,0.7333333333333333,1,1,12,0.8371333333333334,0.31329999999999997,1.616088888888889,1.5554555555555556
2006-12-19 02:00:00,0.3272333333333333,0.10573333333333333,245.7795,1.4633333333333334,0.0,0.6333333333333333,0.0,2,1,12,0.3530333333333333,0.2844666666666667,1.1622,1.5572375
2006-12-19 03:00:00,0.3083,0.073,244.46316666666664,1.3633333333333333,0.0,0.16666666666666666,0.0,3,1,12,0.3272333333333333,0.30993333333333334,0.8519611111111112,1.5571694444444446
2006-12-19 04:00:00,0.32783333333333337,0.10246666666666666,244.1865,1.5,0.0,0.7166666666666667,0.0,4,1,12,0.3083,1.0263333333333333,0.6168,1.5280652777777777
2006-12-19 05:00:00,0.30666666666666664,0.07086666666666666,243.07583333333332,1.38,0.0,0.16666666666666666,0.0,5,1,12,0.32783333333333337,0.2935,0.4100333333333333,1.528613888888889
2006-12-19 06:00:00,0.7963333333333333,0.10679999999999999,242.02966666666669,3.466666666666667,0.0,0.6833333333333333,0.0,6,1,12,0.30666666666666664,0.61,0.40323333333333333,1.5363777777777778
2006-12-19 07:00:00,1.7856333333333334,0.08443333333333333,239.42616666666666,7.543333333333334,0.0,0.0,7.4,7,1,12,0.7963333333333333,2.4504333333333337,0.642,1.5086777777777778
2006-12-19 08:00:00,3.879033333333333,0.12243333333333334,236.14633333333333,16.54,9.35,26.183333333333334,17.1,8,1,12,1.7856333333333334,2.082133333333333,1.2339666666666667,1.5835486111111112
2006-12-19 09:00:00,1.6177666666666668,0.08746666666666666,239.57233333333335,6.963333333333334,4.633333333333334,14.366666666666667,3.2666666666666666,9,1,12,3.879033333333333,1.6293333333333335,1.452211111111111,1.5830666666666666
2006-12-19 10:00:00,0.4371333333333334,0.12576666666666667,242.30566666666667,1.9433333333333331,0.0,1.4166666666666667,0.0,10,1,12,1.6177666666666668,1.3096333333333334,1.4704277777777774,1.5467125
2006-12-19 11:00:00,2.321633333333333,0.08453333333333334,240.325,9.863333333333333,0.0,34.35,0.0,11,1,12,0.4371333333333334,1.5619333333333332,1.8062555555555555,1.5783666666666667
2006-12-19 12:00:00,0.43066666666666664,0.13269999999999998,242.9586666666667,1.9233333333333333,0.0,2.9166666666666665,0.0,12,1,12,2.321633333333333,1.7560666666666667,1.7453111111111108,1.5231416666666668
2006-12-19 13:00:00,0.30046666666666666,0.08176666666666667,243.6025,1.2933333333333332,0.0,0.6166666666666667,0.0,13,1,12,0.43066666666666664,1.6820666666666668,1.4977833333333332,1.465575
2006-12-19 14:00:00,0.3021333333333333,0.11886666666666666,246.94583333333333,1.3333333333333333,0.0,0.75,0.0,14,1,12,0.30046666666666666,1.7330333333333334,0.9016333333333334,1.4059541666666666
2006-12-19 15:00:00,0.42136666666666667,0.08086666666666667,241.74066666666667,1.8066666666666669,0.0,0.16666666666666666,2.216666666666667,15,1,12,0.3021333333333333,1.7842999999999998,0.7022333333333334,1.3491652777777778
2006-12-19 16:00:00,1.3721333333333334,0.09166666666666666,242.71433333333334,5.613333333333333,0.0,0.7166666666666667,18.033333333333335,16,1,12,0.42136666666666667,1.9493,0.8580666666666666,1.3251166666666665
2006-12-19 17:00:00,2.1115,0.14443333333333333,238.60666666666665,8.843333333333334,0.0,0.16666666666666666,17.433333333333334,17,1,12,1.3721333333333334,2.1549,0.8230444444444444,1.3233083333333333
2006-12-19 18:00:00,2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,0.7333333333333333,17.3,18,1,12,2.1115,2.402533333333333,1.1187166666666668,1.3150652777777776
2006-12-19 19:00:00,1.8420999999999998,0.07293333333333334,241.07999999999998,7.6033333333333335,0.0,0.05,11.65,19,1,12,2.2047000000000003,2.6145,1.3756555555555554,1.2828819444444444
2006-12-19 20:00:00,2.940533333333333,0.23736666666666667,241.32816666666668,12.479999999999999,0.0,26.9,0.0,20,1,12,1.8420999999999998,3.0505666666666666,1.815388888888889,1.2782972222222222
2006-12-19 21:00:00,1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,12.45,0.0,21,1,12,2.940533333333333,2.1697333333333333,1.9856388888888887,1.2480111111111112
2006-12-19 22:00:00,0.7200000000000001,0.146,242.67933333333335,3.0133333333333336,0.0,1.1666666666666667,0.0,22,1,12,1.4428666666666667,1.7388000000000001,1.87695,1.205561111111111
2006-12-19 23:00:00,0.3837,0.06709999999999999,246.62716666666665,1.5833333333333333,0.0,0.16666666666666666,0.0,23,1,12,0.7200000000000001,1.5472666666666666,1.5889833333333334,1.1570791666666667
2006-12-20 00:00:00,0.4598333333333333,0.146,245.81133333333335,1.9866666666666668,0.0,0.7166666666666667,0.0,0,2,12,0.3837,0.8371333333333334,1.298172222222222,1.1413583333333335
2006-12-20 01:00:00,0.25866666666666666,0.056666666666666664,243.80533333333332,1.1133333333333333,0.0,0.16666666666666666,0.0,1,2,12,0.4598333333333333,0.3530333333333333,1.0342666666666667,1.137426388888889
2006-12-20 02:00:00,0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,0.7,7.933333333333334,2,2,12,0.25866666666666666,0.3272333333333333,0.6749055555555555,1.1564736111111111
2006-12-20 03:00:00,0.3100333333333333,0.06846666666666666,246.1508333333333,1.3433333333333333,0.0,0.16666666666666666,0.7,3,2,12,0.7843666666666667,0.3083,0.4861,1.1565458333333334
2006-12-20 04:00:00,0.289,0.09743333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0,4,2,12,0.3100333333333333,0.32783333333333337,0.4142666666666666,1.1549277777777778
2006-12-20 05:00:00,0.2627,0.07719999999999999,244.7955,1.12,0.0,0.2,0.0,5,2,12,0.289,0.30666666666666664,0.39410000000000006,1.1530958333333332
2006-12-20 06:00:00,0.28359999999999996,0.06656666666666668,244.074,1.18,0.0,0.0,0.0,6,2,12,0.2627,0.7963333333333333,0.36472777777777776,1.1317319444444445
2006-12-20 07:00:00,1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667,7,2,12,0.28359999999999996,1.7856333333333334,0.5760555555555555,1.120940277777778
2006-12-20 08:00:00,2.9176,0.0882,239.79233333333335,12.203333333333335,0.0,9.616666666666667,17.616666666666667,8,2,12,1.5266333333333333,3.879033333333333,0.9315944444444444,1.0808805555555556
2006-12-20 09:00:00,1.3855333333333333,0.10836666666666667,243.12283333333335,5.626666666666666,0.0,0.5333333333333333,18.1,9,2,12,2.9176,1.6177666666666668,1.1108444444444445,1.0712041666666667
2006-12-20 10:00:00,1.5103000000000002,0.04716666666666667,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665,10,2,12,1.3855333333333333,0.4371333333333334,1.3143944444444444,1.1159194444444445
2006-12-20 11:00:00,2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7,11,2,12,1.5103000000000002,2.321633333333333,1.7526777777777778,1.139701388888889
2006-12-20 12:00:00,1.4210333333333334,0.07213333333333334,242.6063333333333,5.826666666666667,0.0,0.08333333333333333,18.016666666666666,12,2,12,2.8924000000000003,0.43066666666666664,1.9422500000000003,1.1809666666666667
2006-12-20 13:00:00,1.4284,0.11016666666666668,242.46766666666664,5.88,0.0,0.4666666666666667,18.0,13,2,12,1.4210333333333334,0.30046666666666666,1.925877777777778,1.2279638888888889
2006-12-20 14:00:00,1.2949,0.09266666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332,14,2,12,1.4284,0.3021333333333333,1.655427777777778,1.2693291666666668
2006-12-20 15:00:00,0.2811333333333333,0.07143333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0,15,2,12,1.2949,0.42136666666666667,1.4713611111111113,1.263486111111111
2006-12-20 16:00:00,0.46843333333333337,0.10916666666666666,244.1135,2.07,0.0,0.31666666666666665,0.0,16,2,12,0.2811333333333333,1.3721333333333334,1.2977166666666666,1.2258319444444445
2006-12-20 17:00:00,0.5735,0.07736666666666667,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,17,2,12,0.46843333333333337,2.1115,0.9112333333333332,1.161748611111111
2006-12-20 18:00:00,2.8368333333333333,0.15796666666666667,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667,18,2,12,0.5735,2.2047000000000003,1.1472,1.1880875000000002
2006-12-20 19:00:00,3.2486333333333333,0.08770000000000001,236.73983333333334,13.71,0.0,0.0,17.183333333333334,19,2,12,2.8368333333333333,1.8420999999999998,1.4505722222222222,1.2466930555555555
2006-12-20 20:00:00,3.5754666666666663,0.26553333333333334,236.34516666666664,15.136666666666667,0.0,0.5166666666666667,17.116666666666667,20,2,12,3.2486333333333333,2.940533333333333,1.8306666666666667,1.2731486111111112
2006-12-20 21:00:00,3.646066666666667,0.16049999999999998,235.99233333333333,15.403333333333334,0.0,0.0,17.066666666666666,21,2,12,3.5754666666666663,1.4428666666666667,2.391488888888889,1.364948611111111
2006-12-20 22:00:00,3.058966666666667,0.0881,238.86049999999997,12.753333333333332,0.0,0.36666666666666664,17.483333333333334,22,2,12,3.646066666666667,0.7200000000000001,2.8232444444444447,1.4624055555555557
2006-12-20 23:00:00,2.3817666666666666,0.1534,242.39116666666666,9.786666666666667,0.0,0.13333333333333333,17.983333333333334,23,2,12,3.058966666666667,0.3837,3.124622222222223,1.5456583333333331
2006-12-21 00:00:00,1.5358666666666667,0.15553333333333336,243.42583333333332,6.323333333333333,0.0,0.0,18.133333333333333,0,3,12,2.3817666666666666,0.4598333333333333,2.907794444444445,1.5904930555555559
2006-12-21 01:00:00,1.3979666666666666,0.12183333333333334,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334,1,3,12,1.5358666666666667,0.25866666666666666,2.59935,1.6379638888888888
2006-12-21 02:00:00,1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,17.2,2,3,12,1.3979666666666666,0.7843666666666667,2.2159222222222223,1.658402777777778
2006-12-21 03:00:00,0.3026,0.11986666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0,3,3,12,1.2749,0.3100333333333333,1.6586777777777775,1.6580930555555555
2006-12-21 04:00:00,0.24673333333333333,0.042499999999999996,244.74016666666665,1.02,0.0,0.0,0.0,4,3,12,0.3026,0.289,1.1899722222222222,1.6563319444444442
2006-12-21 05:00:00,0.2907,0.10583333333333332,243.9495,1.2633333333333332,0.0,0.38333333333333336,0.0,5,3,12,0.24673333333333333,0.2627,0.8414611111111111,1.6574986111111112
2006-12-21 06:00:00,0.29566666666666663,0.05316666666666667,244.8505,1.22,0.0,0.13333333333333333,0.0,6,3,12,0.2907,0.28359999999999996,0.6347611111111111,1.658001388888889
2006-12-21 07:00:00,1.2804666666666666,0.08383333333333334,241.29366666666664,5.37,0.0,0.0,0.0,7,3,12,0.29566666666666663,1.5266333333333333,0.6151777777777777,1.6477444444444445
2006-12-21 08:00:00,1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333,8,3,12,1.2804666666666666,2.9176,0.6631999999999999,1.5913041666666665
2006-12-21 09:00:00,2.5758,0.051699999999999996,238.47766666666666,10.78,11.1,9.366666666666667,17.433333333333334,9,3,12,1.5630333333333333,1.3855333333333333,1.0420666666666667,1.640898611111111
2006-12-21 10:00:00,1.7677,0.0708,239.70600000000002,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334,10,3,12,2.5758,1.5103000000000002,1.295561111111111,1.6516236111111111
2006-12-21 11:00:00,0.5249666666666667,0.10783333333333332,241.61133333333333,2.3366666666666664,0.0,0.0,0.0,11,3,12,1.7677,2.8924000000000003,1.3346055555555554,1.5529805555555558
2006-12-21 12:00:00,0.8191333333333333,0.13116666666666668,242.67416666666668,3.5833333333333335,0.0,7.666666666666667,0.0,12,3,12,0.5249666666666667,1.4210333333333334,1.42185,1.527901388888889
2006-12-21 13:00:00,1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.8833333333333333,13,3,12,0.8191333333333333,1.4284,1.489811111111111,1.5387277777777777
2006-12-21 14:00:00,1.0239,0.11850000000000001,243.3195,4.336666666666667,0.0,1.2,8.333333333333334,14,3,12,1.6882333333333333,1.2949,1.3999555555555556,1.5274361111111112
2006-12-21 15:00:00,0.3074,0.0457,242.90633333333332,1.3633333333333333,0.0,0.16666666666666666,0.0,15,3,12,1.0239,0.2811333333333333,1.0218888888888888,1.5285305555555555
2006-12-21 16:00:00,1.3600666666666668,0.0969,239.90633333333332,5.623333333333333,0.0,0.7166666666666667,17.283333333333335,16,3,12,0.3074,0.46843333333333337,0.9539499999999999,1.5656819444444443
2006-12-21 17:00:00,1.7526333333333333,0.14803333333333332,235.01833333333335,7.533333333333333,0.0,0.16666666666666666,11.983333333333333,17,3,12,1.3600666666666668,0.5735,1.1585611111111112,1.6148125
2006-12-21 18:00:00,2.4433000000000002,0.11983333333333333,233.89433333333332,10.416666666666666,0.0,0.7,16.766666666666666,18,3,12,1.7526333333333333,2.8368333333333333,1.4292555555555557,1.5984152777777778
2006-12-21 19:00:00,2.1971333333333334,0.09443333333333334,235.00050000000002,9.356666666666666,4.683333333333334,0.16666666666666666,11.7,19,3,12,2.4433000000000002,3.2486333333333333,1.5140722222222223,1.554602777777778
2006-12-21 20:00:00,2.4373666666666667,0.2512666666666667,234.50033333333334,10.44,4.15,0.6,4.283333333333333,20,3,12,2.1971333333333334,3.5754666666666663,1.7496500000000001,1.5071819444444443
2006-12-21 21:00:00,0.9822666666666666,0.0443,238.31216666666666,4.1033333333333335,0.0,0.03333333333333333,8.583333333333334,21,3,12,2.4373666666666667,3.646066666666667,1.8621277777777776,1.3961902777777777
2006-12-21 22:00:00,0.28026666666666666,0.09346666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0,22,3,12,0.9822666666666666,3.058966666666667,1.682161111111111,1.2804111111111112
2006-12-21 23:00:00,0.2704333333333333,0.08946666666666667,245.35033333333334,1.1733333333333333,0.0,0.31666666666666665,0.0,23,3,12,0.28026666666666666,2.3817666666666666,1.435127777777778,1.192438888888889
2006-12-22 00:00:00,0.2669333333333333,0.07913333333333333,245.67816666666667,1.1433333333333333,0.0,0.0,0.0,0,4,12,0.2704333333333333,1.5358666666666667,1.0724,1.1395666666666668
2006-12-22 01:00:00,0.272,0.0927,244.45383333333334,1.1733333333333333,0.0,0.5166666666666667,0.0,1,4,12,0.2669333333333333,1.3979666666666666,0.7515444444444445,1.092651388888889
2006-12-22 02:00:00,0.26763333333333333,0.07926666666666667,246.83783333333335,1.1433333333333333,0.0,0.0,0.0,2,4,12,0.272,1.2749,0.3899222222222222,1.0506819444444444
2006-12-22 03:00:00,0.27386666666666665,0.09353333333333333,245.79283333333333,1.1733333333333333,0.0,0.5166666666666667,0.0,3,4,12,0.26763333333333333,0.3026,0.2718555555555556,1.0494847222222223
2006-12-22 04:00:00,0.26426666666666665,0.07226666666666667,245.3595,1.1366666666666667,0.0,0.0,0.0,4,4,12,0.27386666666666665,0.24673333333333333,0.26918888888888887,1.0502152777777778
2006-12-22 05:00:00,0.8068333333333334,0.08406666666666666,245.11933333333334,3.33,0.0,0.38333333333333336,8.9,5,4,12,0.26426666666666665,0.2907,0.35858888888888885,1.0717208333333332
2006-12-22 06:00:00,0.4796333333333333,0.08610000000000001,245.3093333333333,2.033333333333333,0.0,0.13333333333333333,0.0,6,4,12,0.8068333333333334,0.29566666666666663,0.3940388888888889,1.0793861111111112
2006-12-22 07:00:00,1.7231999999999998,0.10606666666666667,240.929,7.206666666666666,0.0,0.0,3.7333333333333334,7,4,12,0.4796333333333333,1.2804666666666666,0.6359055555555555,1.0978333333333334
2006-12-22 08:00:00,2.7443999999999997,0.10803333333333334,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665,8,4,12,1.7231999999999998,1.5630333333333333,1.0487,1.1470569444444445
2006-12-22 09:00:00,1.8963,0.045533333333333335,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332,9,4,12,2.7443999999999997,2.5758,1.3191055555555555,1.1187444444444445
2006-12-22 10:00:00,1.3449666666666669,0.09443333333333334,239.67933333333335,5.569999999999999,0.0,0.5,17.583333333333332,10,4,12,1.8963,1.7677,1.4992222222222222,1.1011305555555555
2006-12-22 11:00:00,1.2525666666666666,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7,11,4,12,1.3449666666666669,0.5249666666666667,1.573511111111111,1.1314472222222223
2006-12-22 12:00:00,1.2284666666666666,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0,12,4,12,1.2525666666666666,0.8191333333333333,1.6983166666666667,1.1485027777777779
2006-12-22 13:00:00,0.6719,0.2478,240.68583333333333,3.04,0.0,0.0,0.0,13,4,12,1.2284666666666666,1.6882333333333333,1.5230999999999997,1.1061555555555553
2006-12-22 14:00:00,0.8155666666666667,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333,14,4,12,0.6719,1.0239,1.2016277777777777,1.097475
2006-12-22 15:00:00,1.4516333333333333,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668,15,4,12,0.8155666666666667,0.3074,1.1275166666666667,1.145151388888889
2006-12-22 16:00:00,1.5712000000000002,0.13856666666666667,241.79483333333334,6.4766666666666675,0.0,0.5333333333333333,17.9,16,4,12,1.4516333333333333,1.3600666666666668,1.1652222222222222,1.153948611111111
2006-12-22 17:00:00,1.4968,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667,17,4,12,1.5712000000000002,1.7526333333333333,1.2059277777777777,1.1432888888888888
2006-12-22 18:00:00,2.6869666666666663,0.30563333333333337,237.5076666666667,11.389999999999999,0.0,0.5166666666666667,3.9,18,4,12,1.4968,2.4433000000000002,1.449011111111111,1.1534416666666665
2006-12-22 19:00:00,3.9381666666666666,0.2473,237.406,16.54,0.0,0.0,17.266666666666666,19,4,12,2.6869666666666663,2.1971333333333334,1.993388888888889,1.2259847222222222
2006-12-22 20:00:00,3.5360666666666662,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666,20,4,12,3.9381666666666666,2.4373666666666667,2.4468055555555552,1.271763888888889
2006-12-22 21:00:00,4.548666666666667,0.06593333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75,21,4,12,3.5360666666666662,0.9822666666666666,2.962977777777778,1.4203638888888888
2006-12-22 22:00:00,3.0650666666666666,0.08923333333333333,239.19966666666667,12.983333333333333,0.0,0.38333333333333336,0.0,22,4,12,4.548666666666667,0.28026666666666666,3.211955555555555,1.5363972222222222
2006-12-22 23:00:00,2.4191999999999996,0.1228,241.92999999999998,10.266666666666667,0.0,0.13333333333333333,0.0,23,4,12,3.0650666666666666,0.2704333333333333,3.3656888888888883,1.6259291666666664
2006-12-23 00:00:00,1.6982333333333333,0.08246666666666667,243.02033333333333,7.4366666666666665,0.0,0.03333333333333333,0.0,0,5,12,2.4191999999999996,0.2669333333333333,3.2008999999999994,1.6855666666666664
2006-12-23 01:00:00,1.7227999999999999,0.11739999999999999,243.8125,7.55,0.0,0.48333333333333334,0.0,1,5,12,1.6982333333333333,0.272,2.831672222222222,1.7460166666666666
2006-12-23 02:00:00,1.7007666666666665,0.06813333333333334,243.84133333333332,7.510000000000001,0.0,0.0,0.0,2,5,12,1.7227999999999999,0.26763333333333333,2.5257888888888886,1.8057305555555552
2006-12-23 03:00:00,1.7715333333333334,0.10666666666666667,243.68699999999998,7.656666666666666,0.0,0.5166666666666667,0.0,3,5,12,1.7007666666666665,0.27386666666666665,2.062933333333333,1.8681333333333334
2006-12-23 04:00:00,1.8916,0.06436666666666667,243.006,8.156666666666668,0.0,0.0,2.066666666666667,4,5,12,1.7715333333333334,0.26426666666666665,1.8673555555555554,1.9359388888888889
2006-12-23 05:00:00,2.2291000000000003,0.11276666666666667,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666,5,5,12,1.8916,0.8068333333333334,1.8356722222222224,1.9951999999999999
2006-12-23 06:00:00,1.6493666666666666,0.07183333333333333,242.46683333333334,7.239999999999999,0.0,0.05,0.0,6,5,12,2.2291000000000003,0.4796333333333333,1.8275277777777779,2.043938888888889
2006-12-23 07:00:00,4.023366666666666,0.05553333333333333,237.767,16.983333333333334,0.0,0.0,10.85,7,5,12,1.6493666666666666,1.7231999999999998,2.2109555555555556,2.1397791666666666
2006-12-23 08:00:00,4.190833333333333,0.09536666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5,8,5,12,4.023366666666666,2.7443999999999997,2.625966666666667,2.200047222222222
2006-12-23 09:00:00,3.2464,0.07813333333333333,240.8125,13.53,0.0,0.0,17.766666666666666,9,5,12,4.190833333333333,1.8963,2.8717777777777775,2.2563013888888888
2006-12-23 10:00:00,2.972166666666667,0.20293333333333333,239.137,12.56,0.0,0.5166666666666667,8.6,10,5,12,3.2464,1.3449666666666669,3.0518722222222223,2.324101388888889
2006-12-23 11:00:00,3.159,0.10573333333333333,237.715,13.303333333333335,0.0,0.0,10.816666666666666,11,5,12,2.972166666666667,1.2525666666666666,3.206855555555556,2.403536111111111
